"STATISTIC","Statistic Label","TLIST(A1)","Year","C02196V04140","County and Region","UNIT","VALUE"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06","Eastern and Midland","Euro Million","32459.811624"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE061","Dublin","Euro Million","20592.448061"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE062","Mid-East","Euro Million","8766.2310165"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06206","Kildare","Euro Million","3058.8034722"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06210","Louth","Euro Million","1568.8259913"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06211","Meath","Euro Million","2272.6002046"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06215","Wicklow","Euro Million","1866.0013484"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE063","Midland","Euro Million","3101.1325465"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06308","Laois","Euro Million","845.03802609"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06309","Longford","Euro Million","381.33553256"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06312","Offaly","Euro Million","840.96860766"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2004","2004","IE06313","Westmeath","Euro Million","1033.7903802"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","-","State","Euro Million","65696.88"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04","Northern and Western","Euro Million","9539.7047554"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE041","Border","Euro Million","4150.5470935"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04128","Leitrim","Euro Million","342.23074228"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04131","Sligo","Euro Million","853.07594225"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04132","Cavan","Euro Million","794.88628641"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04133","Donegal","Euro Million","1410.3414809"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04134","Monaghan","Euro Million","750.01264173"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE042","West","Euro Million","5389.1576618"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04225","Galway","Euro Million","3148.0053313"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04229","Mayo","Euro Million","1498.4522346"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE04230","Roscommon","Euro Million","742.70009593"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05","Southern","Euro Million","20037.626597"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE051","Mid-West","Euro Million","6175.310559"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05116","Clare","Euro Million","1512.0855088"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05118","Limerick","Euro Million","2703.8826585"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05122","Tipperary","Euro Million","1959.3423917"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE052","South-East","Euro Million","4901.5143013"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05201","Carlow","Euro Million","637.41910351"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05207","Kilkenny","Euro Million","1097.2113245"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05214","Wexford","Euro Million","1581.1506986"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05225","Waterford","Euro Million","1585.7331747"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE053","South-West","Euro Million","8960.801737"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05316","Cork","Euro Million","7386.2713435"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE05319","Kerry","Euro Million","1574.5303935"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06","Eastern and Midland","Euro Million","36119.548647"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE061","Dublin","Euro Million","22796.850064"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE062","Mid-East","Euro Million","9897.9756913"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06206","Kildare","Euro Million","3440.9968459"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06210","Louth","Euro Million","1738.9349785"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06211","Meath","Euro Million","2672.4469339"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06215","Wicklow","Euro Million","2045.596933"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE063","Midland","Euro Million","3424.7228922"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06308","Laois","Euro Million","928.14827886"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06309","Longford","Euro Million","427.4774155"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06312","Offaly","Euro Million","946.79355043"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2005","2005","IE06313","Westmeath","Euro Million","1122.3036474"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","-","State","Euro Million","72242.06"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04","Northern and Western","Euro Million","10522.040685"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE041","Border","Euro Million","4617.606738"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04128","Leitrim","Euro Million","387.78045618"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04131","Sligo","Euro Million","926.79555897"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04132","Cavan","Euro Million","886.25419521"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04133","Donegal","Euro Million","1608.9218393"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04134","Monaghan","Euro Million","807.85468836"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE042","West","Euro Million","5904.433947"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04225","Galway","Euro Million","3476.4499017"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04229","Mayo","Euro Million","1604.0959823"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE04230","Roscommon","Euro Million","823.888063"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE05","Southern","Euro Million","22049.323525"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE051","Mid-West","Euro Million","6822.3902031"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE05116","Clare","Euro Million","1636.16742"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE05118","Limerick","Euro Million","2967.1411887"
"CIA02C01","Compensation of Employees (i.e. Wages and Salaries, Benefits in kind, Employers' social insurance contribution)","2006","2006","IE05122","Tipperary","Euro Million","2219.0815944"
